id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
15.csv_Day8_21h00m,0,0,0,0,0,0,0,3.53,33.99
15.csv_Day8_21h30m,0,0,0,0,0,0,0,3.53,33.99
15.csv_Day8_22h00m,0,0,0,0,0,0,0,3.53,33.99
15.csv_Day8_22h30m,0,0,0,0,0,0,0,3.53,33.99
15.csv_Day8_23h00m,0,0,0,0,0,0,0,3.53,33.99
15.csv_Day8_23h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_0h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_0h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_1h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_1h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_2h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_2h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_3h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_3h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_4h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_4h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_5h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_5h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_6h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_6h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_7h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_7h30m,0,2.2,2.82,5.57,0.65,4.7,6.69,9.1,33.99
16.csv_Day7_8h00m,0,11.52,0,7.22,12.55,11.52,13.56,16.66,33.99
16.csv_Day7_8h30m,0,15.48,11.3,16.38,17.52,18.46,20.71,3.53,33.99
16.csv_Day7_9h00m,0,19.77,20.69,21.37,21.98,25.8,28,31.43,38.63
16.csv_Day7_9h30m,0,19.75,24.86,0,0,0,34.37,3.53,41.9
16.csv_Day7_10h00m,0,29.1,26.13,0,31.56,39.87,40.32,43.66,33.99
16.csv_Day7_10h30m,0,32.37,34.89,41.62,38.18,0,45.54,47.24,48.76
16.csv_Day7_11h00m,0,30.42,37.76,44.89,41.16,45.13,49.18,3.53,33.99
16.csv_Day7_11h30m,0,33.66,33.59,42.03,38.72,47.16,0,51.33,52.71
16.csv_Day7_12h00m,0,30.93,36.8,36.3,39.91,0,48.26,51.82,51.13
16.csv_Day7_12h30m,0,32.77,34.44,37.06,34.48,40.44,46.08,50.73,33.99
16.csv_Day7_13h00m,0,29.57,27.15,30.63,0,40.08,43.29,48.17,50.23
16.csv_Day7_13h30m,0,20.94,26.8,35.11,31.04,38.43,42.38,44.81,47.61
16.csv_Day7_14h00m,0,19.36,27.22,33.08,29.81,34.37,37.05,40.21,45.61
16.csv_Day7_14h30m,0,14.93,20.77,26.51,25.33,0,32,34.42,33.99
16.csv_Day7_15h00m,0,14.92,16.83,14.61,18.07,0,25.04,27.86,37.14
16.csv_Day7_15h30m,0,11.47,11.2,0,0,0,17.57,3.53,33.99
16.csv_Day7_16h00m,0,0,5.37,7.9,6.96,9.02,7.63,13.56,33.99
16.csv_Day7_16h30m,0,0,0,0,0,3.32,0.94,6.48,33.99
16.csv_Day7_17h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_17h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_18h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_18h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_19h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_19h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_20h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_20h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_21h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_21h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_22h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_22h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_23h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day7_23h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_0h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_0h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_1h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_1h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_2h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_2h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_3h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_3h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_4h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_4h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_5h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_5h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_6h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_6h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_7h00m,0,0,0,0,0,0,0.21,3.53,33.99
16.csv_Day8_7h30m,0,4.89,3.2,7.21,8.27,9.03,6.77,8.68,33.99
16.csv_Day8_8h00m,0,10.86,10.47,17.64,15.4,14.83,0,16,33.99
16.csv_Day8_8h30m,0,12.04,14.85,15.97,22.12,0,21.9,23.5,35.11
16.csv_Day8_9h00m,0.04,18.84,22.66,22.73,27,0,29.68,30.5,37.66
16.csv_Day8_9h30m,0,20.31,24.66,0,32.18,0,34.6,3.53,41.57
16.csv_Day8_10h00m,0,22.06,25.19,29.33,31.87,0,39.76,42.75,33.99
16.csv_Day8_10h30m,0,27.69,0,35.84,36.58,41.02,43.6,46.31,33.99
16.csv_Day8_11h00m,0.04,33.39,30.56,30.78,40.06,49.41,46.85,3.53,33.99
16.csv_Day8_11h30m,0,25.86,34.56,33.03,38.88,48.18,49.1,51.1,52.48
16.csv_Day8_12h00m,0,34.22,35.6,38.16,43.25,0,49.48,52.96,53.14
16.csv_Day8_12h30m,0,31.34,34.1,34.86,36.57,0,0,50.54,52.38
16.csv_Day8_13h00m,0,33.08,32.3,0,38.36,0,45.77,3.53,50.4
16.csv_Day8_13h30m,0.04,27.77,30.47,0,35.77,0,0,43.96,47.9
16.csv_Day8_14h00m,0,21.43,26.29,0,32.74,36.89,37.21,3.53,45.75
16.csv_Day8_14h30m,0,9.4,22.9,21,22.76,0,31.52,34.24,33.99
16.csv_Day8_15h00m,0,14.31,12.66,18.82,16.55,26.68,24.94,27.63,33.99
16.csv_Day8_15h30m,0,7.96,8.77,9.76,13.88,17.23,15.54,20.73,33.99
16.csv_Day8_16h00m,0,2.51,3.06,1.5,3.02,0,8.72,13.46,33.99
16.csv_Day8_16h30m,0,0,0.21,0,0,0,0,3.53,33.99
16.csv_Day8_17h00m,0,0,0,0,0,1.61,0,3.53,33.99
16.csv_Day8_17h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_18h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_18h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_19h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_19h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_20h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_20h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_21h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_21h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_22h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_22h30m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_23h00m,0,0,0,0,0,0,0,3.53,33.99
16.csv_Day8_23h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_0h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_0h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_1h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_1h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_2h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_2h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_3h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_3h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_4h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_4h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_5h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_5h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_6h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_6h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_7h00m,0,0,0,6.21,4.27,5.94,0,3.53,33.99
17.csv_Day7_7h30m,0,4.63,8.08,15.06,12.89,12.31,14.9,16.54,33.99
17.csv_Day7_8h00m,0,15.6,0,21.72,23.6,21.78,25,25.09,33.99
17.csv_Day7_8h30m,0,23.48,22.36,30.65,30.3,31.4,33.72,3.53,38.61
17.csv_Day7_9h00m,0,29,32.43,37.12,40.97,37.62,43.03,41.5,44.06
17.csv_Day7_9h30m,0,34.58,36.61,0,0,0,49.54,3.53,49.57
17.csv_Day7_10h00m,0,45.52,41.16,0,54.83,54.05,54.49,54.81,33.99
17.csv_Day7_10h30m,0,45.49,45.23,54.56,60.49,0,60.65,58.81,59.74
17.csv_Day7_11h00m,0,48.07,46.51,60.63,59.02,59.84,65.21,3.53,33.99
17.csv_Day7_11h30m,0,52.6,48.37,61.05,64.38,60.86,0,63.44,64.44
17.csv_Day7_12h00m,0,50.56,51.93,59,59.39,0,63.85,63.99,60.49
17.csv_Day7_12h30m,0,52.87,45.68,58.05,60.33,57.24,62.08,62.88,33.99
17.csv_Day7_13h00m,0,46.45,51.89,54.93,0,54.59,58.57,60.22,60.89
17.csv_Day7_13h30m,0,42.5,49.03,48.56,56.95,53.88,58.71,56.49,56.59
17.csv_Day7_14h00m,0,35.12,35.64,47.59,48.81,48.58,51.23,51.45,54.72
17.csv_Day7_14h30m,0,29.2,37.93,39.14,46.37,0,45.02,45.21,33.99
17.csv_Day7_15h00m,0,24.34,28.93,34.35,34.87,0,37.94,37.89,43.96
17.csv_Day7_15h30m,0,18.88,17.97,0,0,0,29.27,3.53,35.55
17.csv_Day7_16h00m,0,0,8.1,13.45,17.38,19.05,19.49,21.93,33.99
17.csv_Day7_16h30m,0,0,3.76,12,0,12.55,11.53,13.83,33.99
17.csv_Day7_17h00m,0,0,0,1.23,3.67,0,0,6.16,33.99
17.csv_Day7_17h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_18h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_18h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_19h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_19h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_20h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_20h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_21h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_21h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_22h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_22h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_23h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day7_23h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_0h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_0h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_1h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_1h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_2h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_2h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_3h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_3h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_4h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_4h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_5h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_5h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_6h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_6h30m,0,0,0,0,2.07,0,0.31,3.53,33.99
17.csv_Day8_7h00m,0,0,5.64,0,0,0,7.95,3.53,33.99
17.csv_Day8_7h30m,0,8.32,9.12,11.86,15.45,15.85,15.94,16.07,33.99
17.csv_Day8_8h00m,0,18.62,20.85,23.97,25.09,22.81,0,24.43,33.99
17.csv_Day8_8h30m,0,29.41,25.54,32.43,34.56,0,34.57,32.89,38
17.csv_Day8_9h00m,0.04,36.87,39.26,40.9,39.8,0,41.43,40.69,43.96
17.csv_Day8_9h30m,0,45.67,45.27,0,46.52,0,48.28,3.53,50
17.csv_Day8_10h00m,0,52.13,47.97,56.27,57.6,0,57.44,54.03,33.99
17.csv_Day8_10h30m,0,53.46,0,61.4,61.42,57.88,60.13,58.1,33.99
17.csv_Day8_11h00m,0.04,58.96,69.78,65.29,60.67,61.34,61.21,3.53,33.99
17.csv_Day8_11h30m,0,62.52,66.09,65.95,65.1,61,64.07,63.37,63.42
17.csv_Day8_12h00m,0,62.12,56.67,58.96,60.67,0,64.24,64.97,63.95
17.csv_Day8_12h30m,0,60.1,58.45,61.02,63.82,0,0,62.82,62.45
17.csv_Day8_13h00m,0,51.22,61.42,0,61.17,0,60.09,3.53,59.35
17.csv_Day8_13h30m,0.04,47.53,54.07,0,57.31,0,0,55.9,55.22
17.csv_Day8_14h00m,0,45.46,53.56,0,51.02,48.1,49.78,3.53,53.2
17.csv_Day8_14h30m,0,31.15,37.46,46.91,48.09,0,44.94,45.15,33.99
17.csv_Day8_15h00m,0,27.86,35.92,36.8,39.99,35.19,36.66,37.75,33.99
17.csv_Day8_15h30m,0,20.92,24.09,26.3,32.47,27.74,28.64,30.11,36.32
17.csv_Day8_16h00m,0,14.9,15.2,17.49,20.18,0,20.67,21.9,33.99
17.csv_Day8_16h30m,0,10.05,5.8,9.22,9.34,0,0,3.53,33.99
17.csv_Day8_17h00m,0,0,0,3.41,3.09,5.25,0,6.36,33.99
17.csv_Day8_17h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_18h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_18h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_19h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_19h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_20h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_20h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_21h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_21h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_22h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_22h30m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_23h00m,0,0,0,0,0,0,0,3.53,33.99
17.csv_Day8_23h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_0h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_0h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_1h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_1h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_2h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_2h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_3h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_3h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_4h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_4h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_5h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_5h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_6h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_6h30m,0,0,0,0,0,2.63,2.46,3.53,33.99
18.csv_Day7_7h00m,0,0.03,0.69,7.75,7,9.5,0,3.53,33.99
18.csv_Day7_7h30m,0,9.5,7.48,10.3,12.39,17.98,21.66,18.77,33.99
18.csv_Day7_8h00m,0,13.19,0,20.29,21.16,25.35,29.72,28.26,33.99
18.csv_Day7_8h30m,0,19.89,25.3,28.05,31.64,35.46,37.33,3.53,37.32
18.csv_Day7_9h00m,0,23.84,25.34,36.63,40.74,41.69,48.47,46.56,46.54
18.csv_Day7_9h30m,0,24.38,35.14,0,0,0,54.53,3.53,52.91
18.csv_Day7_10h00m,0,32.33,43.54,0,57.54,58.93,61.86,61.4,33.99
18.csv_Day7_10h30m,0,35.09,40.79,50.36,53.23,0,67.74,65.8,64.51
18.csv_Day7_11h00m,0,33.36,37.61,56.14,57.22,62.86,69.7,3.53,33.99
18.csv_Day7_11h30m,0,34.08,41.72,57.22,60.79,69.11,0,70.89,71.16
18.csv_Day7_12h00m,0,31.32,45.76,56.58,59.89,0,71.01,71.52,67.46
18.csv_Day7_12h30m,0,36.87,42.34,51.83,51.59,59.5,67.28,70.33,33.99
18.csv_Day7_13h00m,0,36.85,41.88,54.35,0,61.67,66.28,67.38,67.25
18.csv_Day7_13h30m,0,28.65,35.42,48.95,47.12,54.21,59.04,63.19,61.58
18.csv_Day7_14h00m,0,25.05,29.62,38.68,38.32,50.69,51.55,57.64,59.66
18.csv_Day7_14h30m,0,24.74,25.19,32.81,41.55,0,45.2,50.75,33.99
18.csv_Day7_15h00m,0,15.3,18.37,31.14,25.47,0,38.4,42.53,44.29
18.csv_Day7_15h30m,0,14.75,18.37,0,0,0,28.46,3.53,35.03
18.csv_Day7_16h00m,0,0,7.78,15.63,15.45,17.79,19.01,24.76,33.99
18.csv_Day7_16h30m,0,0,4.16,6.44,0,13.08,9.09,15.76,33.99
18.csv_Day7_17h00m,0,0.1,0,0.29,3.3,0,0,7.17,33.99
18.csv_Day7_17h30m,0,0,0,0,0,1.21,0,3.53,33.99
18.csv_Day7_18h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_18h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_19h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_19h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_20h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_20h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_21h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_21h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_22h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_22h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_23h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day7_23h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_0h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_0h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_1h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_1h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_2h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_2h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_3h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_3h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_4h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_4h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_5h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_5h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_6h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_6h30m,0,0,0,0,2.35,0,2.09,3.53,33.99
18.csv_Day8_7h00m,0,0.39,3.21,0,0,0,11.78,3.53,33.99
18.csv_Day8_7h30m,0,5.19,9.98,17.33,20.46,20.22,19.91,18.18,33.99
18.csv_Day8_8h00m,0,9.49,17.53,21.34,26.29,26.08,0,27.48,33.99
18.csv_Day8_8h30m,0,16.98,25.52,28.4,29.39,0,38.73,36.97,40.14
18.csv_Day8_9h00m,0.04,20.05,27.94,33.27,39.49,0,47.21,45.68,44.85
18.csv_Day8_9h30m,0,21.64,33.25,0,46.39,0,54.76,3.53,51.99
18.csv_Day8_10h00m,0,23.74,41.48,51.29,53.66,0,60.9,60.49,33.99
18.csv_Day8_10h30m,0,38.43,0,50.73,54.42,60.57,64.33,64.98,33.99
18.csv_Day8_11h00m,0.04,36.79,44.05,53.97,60.15,67.39,66.73,3.53,33.99
18.csv_Day8_11h30m,0,29.11,47.39,56.68,58.48,68.14,69.43,70.86,70.72
18.csv_Day8_12h00m,0,33.74,45.33,62.08,58.66,0,70.84,72.69,71.69
18.csv_Day8_12h30m,0,34.29,46.4,55.01,57.68,0,0,70.27,70.2
18.csv_Day8_13h00m,0,32.36,41.27,0,50.07,0,64.32,3.53,66.92
18.csv_Day8_13h30m,0.04,30.32,33.77,0,48.72,0,0,62.56,62.77
18.csv_Day8_14h00m,0,22.43,31.7,0,46.78,51.83,52.69,3.53,59.26
18.csv_Day8_14h30m,0,18.1,28.18,35.32,37.34,0,42.59,50.58,33.99
18.csv_Day8_15h00m,0,17.42,14.59,27.32,31.18,40.09,37.39,42.34,33.99
18.csv_Day8_15h30m,0,14.95,22.2,24.56,20.21,28.39,26.15,33.85,36.38
18.csv_Day8_16h00m,0,5.43,15.93,18.83,16.52,0,18.4,24.67,33.99
18.csv_Day8_16h30m,0,0,0,7.39,4.76,0,0,3.53,33.99
18.csv_Day8_17h00m,0,0,0,0,1.07,6.96,0,7.37,33.99
18.csv_Day8_17h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_18h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_18h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_19h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_19h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_20h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_20h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_21h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_21h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_22h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_22h30m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_23h00m,0,0,0,0,0,0,0,3.53,33.99
18.csv_Day8_23h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_0h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_0h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_1h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_1h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_2h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_2h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_3h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_3h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_4h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_4h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_5h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_5h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_6h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_6h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_7h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_7h30m,0,0,0.03,0,3.65,1.13,3.64,3.53,33.99
19.csv_Day7_8h00m,0,4.25,0,8.45,9.97,7.69,10.45,9.62,33.99
19.csv_Day7_8h30m,0,12.07,9.64,15.28,17.23,17.03,16.82,3.53,33.99
19.csv_Day7_9h00m,0,12.29,19.25,19.98,24.34,21.13,26.76,24.45,35.46
19.csv_Day7_9h30m,0,12.45,21.25,0,0,0,31.16,3.53,37.5
19.csv_Day7_10h00m,0,17.65,24.29,0,33.93,36.46,36.93,37.01,33.99
19.csv_Day7_10h30m,0,18.2,28.33,36.26,38.76,0,45.08,40.5,42.36
19.csv_Day7_11h00m,0,27.01,28.53,34.44,42.28,41.31,46.7,3.53,33.99
19.csv_Day7_11h30m,0,24.84,33.05,42.18,40.65,44.33,0,44.43,44.33
19.csv_Day7_12h00m,0,27.1,30.24,40.72,45.27,0,44.69,44.95,43.06
19.csv_Day7_12h30m,0,26.98,29.26,38.01,42.7,40.42,45.71,43.79,33.99
19.csv_Day7_13h00m,0,19.5,25.9,30.49,0,39.01,38.54,41.05,42.42
19.csv_Day7_13h30m,0,18.43,20.22,27.1,33.91,35.28,37.99,37.64,41.42
19.csv_Day7_14h00m,0,15.88,18.31,26.27,29.89,32.15,33.23,32.99,39.41
19.csv_Day7_14h30m,0,16.55,12.97,19.27,25.35,0,27.17,27.04,33.99
19.csv_Day7_15h00m,0,9.63,10.69,15.53,19.79,0,21.12,20.45,35.73
19.csv_Day7_15h30m,0,5.59,2.86,0,0,0,12.82,3.53,33.99
19.csv_Day7_16h00m,0,0,1.1,2.44,5.33,4.86,5.87,6.22,33.99
19.csv_Day7_16h30m,0,0,0,0,0,0.63,0,3.53,33.99
19.csv_Day7_17h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_17h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_18h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_18h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_19h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_19h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_20h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_20h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_21h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_21h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_22h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_22h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_23h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day7_23h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day8_0h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day8_0h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day8_1h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day8_1h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day8_2h00m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day8_2h30m,0,0,0,0,0,0,0,3.53,33.99
19.csv_Day8_3h00m,0,0,0,0,0,0,0,3.53,33.99
